layer,direction,rank,feature_index,mean_diff_correct_minus_wrong,correct_mean_activation,wrong_mean_activation,correct_activation_frequency,wrong_activation_frequency,frequency_diff_correct_minus_wrong
6,more_active_in_wrong,17,1864,-0.9688239097595215,5.700449466705322,6.669273376464844,1.0,1.0,0.0
6,more_active_in_wrong,18,11173,-0.9477357864379883,1.8322203159332275,2.779956102371216,0.5555555820465088,0.7777777910232544,-0.2222222089767456
6,more_active_in_wrong,19,6648,-0.9070313572883606,0.0,0.9070313572883606,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,20,14336,-0.8926205635070801,6.173147678375244,7.065768241882324,1.0,1.0,0.0
6,more_active_in_wrong,21,9324,-0.8883861303329468,0.7885439395904541,1.6769300699234009,0.1111111119389534,0.3333333432674408,-0.222222238779068
6,more_active_in_wrong,22,7627,-0.8482625484466553,2.320058584213257,3.168321132659912,0.4444444477558136,0.5555555820465088,-0.11111113429069519
6,more_active_in_wrong,23,5509,-0.8270776867866516,0.26482540369033813,1.0919030904769897,0.1111111119389534,0.4444444477558136,-0.3333333432674408
6,more_active_in_wrong,24,2230,-0.8037606477737427,1.7365373373031616,2.5402979850769043,0.5555555820465088,0.7777777910232544,-0.2222222089767456
6,more_active_in_wrong,25,5641,-0.7964244484901428,0.0,0.7964244484901428,0.0,0.3333333432674408,-0.3333333432674408
6,more_active_in_wrong,26,8822,-0.7707429528236389,0.2412455677986145,1.0119885206222534,0.1111111119389534,0.4444444477558136,-0.3333333432674408
6,more_active_in_wrong,27,3015,-0.7455059885978699,0.0,0.7455059885978699,0.0,0.3333333432674408,-0.3333333432674408
6,more_active_in_wrong,28,7961,-0.7209315299987793,0.0,0.7209315299987793,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,29,1765,-0.6759973764419556,0.2469002902507782,0.9228976368904114,0.1111111119389534,0.3333333432674408,-0.222222238779068
6,more_active_in_wrong,30,8821,-0.6655738949775696,0.0,0.6655738949775696,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,31,11373,-0.6576604843139648,0.0,0.6576604843139648,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,32,13366,-0.6460622549057007,0.0,0.6460622549057007,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,33,10139,-0.6443705558776855,0.4659123420715332,1.1102828979492188,0.2222222238779068,0.4444444477558136,-0.2222222238779068
6,more_active_in_wrong,34,14277,-0.6232749819755554,0.0,0.6232749819755554,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,35,10483,-0.6101095080375671,0.8640826344490051,1.4741921424865723,0.2222222238779068,0.4444444477558136,-0.2222222238779068
6,more_active_in_wrong,36,851,-0.6091278791427612,0.0,0.6091278791427612,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,37,16223,-0.5848536491394043,0.0,0.5848536491394043,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,38,15355,-0.5773024559020996,0.27605727314949036,0.8533597588539124,0.1111111119389534,0.3333333432674408,-0.222222238779068
6,more_active_in_wrong,39,10384,-0.5706262588500977,1.6861937046051025,2.2568199634552,0.6666666865348816,0.8888888955116272,-0.2222222089767456
6,more_active_in_wrong,40,9173,-0.5619651675224304,0.0,0.5619651675224304,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,41,6553,-0.5508556365966797,0.7925311326980591,1.3433867692947388,0.1111111119389534,0.2222222238779068,-0.1111111119389534
6,more_active_in_wrong,42,10924,-0.5432732701301575,0.0,0.5432732701301575,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,43,2864,-0.5312621593475342,0.24348017573356628,0.7747423648834229,0.1111111119389534,0.2222222238779068,-0.1111111119389534
6,more_active_in_wrong,44,16217,-0.5168858170509338,0.0,0.5168858170509338,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,45,10276,-0.5141874551773071,0.0,0.5141874551773071,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,46,15630,-0.5128220319747925,0.0,0.5128220319747925,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,47,14849,-0.5098230838775635,2.1080219745635986,2.617845058441162,0.6666666865348816,0.8888888955116272,-0.2222222089767456
6,more_active_in_wrong,48,13941,-0.5089293718338013,0.2531399428844452,0.7620692849159241,0.1111111119389534,0.3333333432674408,-0.222222238779068
6,more_active_in_wrong,49,3583,-0.49658074975013733,0.0,0.49658074975013733,0.0,0.2222222238779068,-0.2222222238779068
6,more_active_in_wrong,50,1103,-0.48204290866851807,0.0,0.48204290866851807,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_correct,1,964,5.531736373901367,19.035907745361328,13.504171371459961,1.0,1.0,0.0
9,more_active_in_correct,2,1435,4.633358478546143,4.633358478546143,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,3,7919,2.8239548206329346,2.8239548206329346,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,4,4048,2.006124258041382,2.006124258041382,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,5,16107,1.9668608903884888,3.597309112548828,1.6304482221603394,0.6666666865348816,0.4444444477558136,0.222222238779068
9,more_active_in_correct,6,3624,1.84811270236969,1.84811270236969,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,7,3699,1.8091466426849365,1.8091466426849365,0.0,0.2222222238779068,0.0,0.2222222238779068
9,more_active_in_correct,8,12490,1.703771710395813,1.703771710395813,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,9,11635,1.5976978540420532,1.5976978540420532,0.0,0.2222222238779068,0.0,0.2222222238779068
9,more_active_in_correct,10,13996,1.4924496412277222,1.4924496412277222,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,11,2595,1.4059312343597412,1.4059312343597412,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,12,7782,1.3599343299865723,2.0327749252319336,0.6728405952453613,0.3333333432674408,0.2222222238779068,0.111111119389534
9,more_active_in_correct,13,10387,1.3049569129943848,1.3049569129943848,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,14,11549,1.2500721216201782,1.2500721216201782,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,15,5360,1.2374049425125122,1.2374049425125122,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,16,13666,0.9860644936561584,0.9860644936561584,0.0,0.3333333432674408,0.0,0.3333333432674408
9,more_active_in_correct,17,13785,0.9276077747344971,2.202775716781616,1.2751679420471191,0.3333333432674408,0.2222222238779068,0.111111119389534
9,more_active_in_correct,18,10060,0.9177767634391785,0.9177767634391785,0.0,0.2222222238779068,0.0,0.2222222238779068
9,more_active_in_correct,19,16126,0.8799960613250732,1.1985520124435425,0.31855595111846924,0.3333333432674408,0.1111111119389534,0.222222238779068
9,more_active_in_correct,20,2486,0.8641867637634277,3.7383434772491455,2.8741567134857178,0.6666666865348816,0.5555555820465088,0.1111111044883728
9,more_active_in_correct,21,8911,0.751783013343811,2.2751779556274414,1.5233949422836304,0.4444444477558136,0.3333333432674408,0.1111111044883728
9,more_active_in_correct,22,3450,0.7297532558441162,0.7297532558441162,0.0,0.2222222238779068,0.0,0.2222222238779068
9,more_active_in_correct,23,15907,0.6666947603225708,0.6666947603225708,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,24,1157,0.6630017757415771,1.0520672798156738,0.3890654742717743,0.3333333432674408,0.1111111119389534,0.222222238779068
9,more_active_in_correct,25,13834,0.6334178447723389,0.6334178447723389,0.0,0.2222222238779068,0.0,0.2222222238779068
9,more_active_in_correct,26,15057,0.6153101325035095,0.6153101325035095,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,27,11289,0.5020163655281067,0.5020163655281067,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,28,7610,0.4804377555847168,0.7939963340759277,0.31355857849121094,0.2222222238779068,0.1111111119389534,0.1111111119389534
9,more_active_in_correct,29,1761,0.4652906656265259,1.1169899702072144,0.6516993045806885,0.3333333432674408,0.2222222238779068,0.111111119389534
9,more_active_in_correct,30,14943,0.465029239654541,0.465029239654541,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,31,15637,0.4520951509475708,0.4520951509475708,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,32,15871,0.44284382462501526,0.44284382462501526,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,33,12702,0.43374356627464294,0.43374356627464294,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,34,7948,0.4181680679321289,0.4181680679321289,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,35,2781,0.4172913730144501,0.7208277583122253,0.30353638529777527,0.2222222238779068,0.1111111119389534,0.1111111119389534
9,more_active_in_correct,36,6278,0.4140706956386566,0.4140706956386566,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,37,13157,0.402368426322937,0.402368426322937,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,38,6531,0.39795219898223877,0.39795219898223877,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,39,12707,0.3973851203918457,0.3973851203918457,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,40,7012,0.38585132360458374,0.7311132550239563,0.34526193141937256,0.1111111119389534,0.1111111119389534,0.0
9,more_active_in_correct,41,7482,0.3811371922492981,0.3811371922492981,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,42,2281,0.37546348571777344,0.37546348571777344,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,43,9712,0.36982589960098267,0.7245838642120361,0.35475796461105347,0.2222222238779068,0.1111111119389534,0.1111111119389534
9,more_active_in_correct,44,8854,0.36364322900772095,0.36364322900772095,0.0,0.1111111119389534,0.0,0.1111111119389534
